start1
2,200,0:00:00,
(0.1, -1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)
(0.18, -1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)
(0.26, -1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)
(0.34, -1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)
(0.42, -1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)
(0.5, -1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)
(0.58, -1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)
(0.66, -1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)
(0.74, -1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)
(0.82, -0.99, 0.995, 0.019949937343, 0.009974968672, 0.059190957763, 0.012134146341, 0.029669746198, 0.012164595941)
(0.9, -0.98, 0.99, 0.028142494559, 0.014071247279, 0.097777777778, 0.022, 0.034743820443, 0.015634719199)
(0.98, -0.98, 0.99, 0.028142494559, 0.014071247279, 0.082465639317, 0.020204081633, 0.029302888962, 0.014358415591)
(1.06, -0.99, 0.995, 0.019949937343, 0.009974968672, 0.035421858313, 0.009386792453, 0.017755373214, 0.009410347803)
(1.13, -0.94, 0.97, 0.048249352327, 0.024124676164, 0.182316547889, 0.051504424779, 0.03778632025, 0.021349270941)
(1.21, -0.89, 0.945, 0.064482555781, 0.03224127789, 0.283996994741, 0.085909090909, 0.044042453234, 0.026645684207)
(1.29, -0.89, 0.945, 0.064482555781, 0.03224127789, 0.249864791779, 0.080581395349, 0.038749207248, 0.024993238675)
(1.37, -0.91, 0.955, 0.058634460857, 0.029317230429, 0.183174383292, 0.062737226277, 0.031240055867, 0.021399438269)
(1.45, -0.94, 0.97, 0.048249352327, 0.024124676164, 0.110725326992, 0.040137931034, 0.022948562344, 0.016637707699)
(1.53, -0.9, 0.95, 0.06164414003, 0.030822070015, 0.162330727498, 0.062091503268, 0.026333521308, 0.020145143801)
(1.61, -0.76, 0.88, 0.091913002345, 0.045956501172, 0.325913352108, 0.131180124224, 0.035458895237, 0.028544410666)
(1.69, -0.83, 0.915, 0.078879655172, 0.039439827586, 0.217849515073, 0.092041420118, 0.027617959865, 0.023337176086)
(1.77, -0.87, 0.935, 0.069728043139, 0.03486402157, 0.155191675444, 0.068672316384, 0.022256708845, 0.019697187327)
(1.85, -0.77, 0.885, 0.090233031646, 0.045116515823, 0.237896274653, 0.110027027027, 0.026364654973, 0.02438730585)
(1.93, -0.73, 0.865, 0.096654022162, 0.048327011081, 0.250798679159, 0.121010362694, 0.025948085093, 0.025039902114)
(2.01, -0.74, 0.87, 0.095120975605, 0.047560487802, 0.223954852603, 0.112537313433, 0.023544213164, 0.02366193423)
