start1
4,4000,0:00:06,2.25,3.2,
(0.1, -2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)
(0.18, -2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)
(0.26, -2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)
(0.34, -2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)
(0.42, -2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)
(0.5, -2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)
(0.58, -2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)
(0.66, -2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)
(0.74, -2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)
(0.82, -2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)
(0.9, -2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)
(0.98, -1.986, 0.995375, 0.010545899677, 0.003696543994, 0.115801749271, 0.013943303571, 0.010980736857, 0.003771983667)
(1.06, -1.9875, 0.995875, 0.009968701019, 0.003490263242, 0.088443396226, 0.011492393868, 0.008872108418, 0.003292701172)
(1.13, -1.9915, 0.997125, 0.008228669394, 0.00295244602, 0.053027645078, 0.007714103982, 0.006444255145, 0.002612784088)
(1.21, -1.995, 0.9985, 0.006316644679, 0.001997748733, 0.027252236869, 0.003298347107, 0.004314353308, 0.001651032011)
(1.29, -1.9515, 0.98425, 0.019457415039, 0.006708781559, 0.227504957635, 0.034889728682, 0.011692455405, 0.005200605859)
(1.37, -1.982, 0.994125, 0.01194587795, 0.004136657769, 0.076031754489, 0.012490465328, 0.006364685359, 0.003019458226)
(1.45, -1.9665, 0.98925, 0.0162330219, 0.005526097176, 0.125332223543, 0.021060517241, 0.007720818977, 0.003811101501)
(1.53, -1.953, 0.98475, 0.019161523948, 0.006600738595, 0.156847366398, 0.028476960784, 0.008185537164, 0.004314208232)
(1.61, -1.912, 0.970625, 0.025942706104, 0.009208606708, 0.259644303846, 0.052669836957, 0.010008373945, 0.005719631496)
(1.69, -1.918, 0.9725, 0.025081945698, 0.008942874258, 0.220266797381, 0.047322485207, 0.008781886383, 0.005291641573)
